"PointID", "x", "y", "z", "Density", "Momentum_x", "Momentum_y", "Momentum_z", "Energy", "Nu_Tilde", "Pressure", "Temperature", "Mach", "Pressure_Coefficient", "Laminar_Viscosity", "Skin_Friction_Coefficient_x", "Skin_Friction_Coefficient_y", "Skin_Friction_Coefficient_z", "Heat_Flux", "Y_Plus", "Eddy_Viscosity"
12853, 8.537165783628000e-01, 1.164897489654900e+00, -2.259446306917500e-02, 1.052607243479924e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.244221920940489e+00, 1.000000000000000e-10, 1.297688768376196e+00, 1.216392204293832e+00, 0.000000000000000e+00, 5.683457503095143e-01, 6.394922630374489e-08, 5.171502369222381e-03, 2.328085165019687e-06, 3.781451569364072e-05, -6.881494177376153e+04, 1.995181779807530e+01, 1.160049870311317e-08
12854, 8.378246760978000e-01, 1.164811720035600e+00, -2.261804074276500e-02, 1.064811803823502e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.299381333939686e+00, 1.000000000000000e-10, 1.319752533575874e+00, 1.222894760394045e+00, 0.000000000000000e+00, 6.124732807088712e-01, 6.420169874619134e-08, 5.191297048680124e-03, 4.582867629667394e-06, -2.103885953977350e-05, -7.025710162150752e+04, 1.999466704327230e+01, 1.160049870311317e-08
12855, 8.221575452619000e-01, 1.164500222004000e+00, -2.247258288505200e-02, 1.075877636104690e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.352111661865456e+00, 1.000000000000000e-10, 1.340844664746182e+00, 1.229659940123550e+00, 0.000000000000000e+00, 6.546575430494873e-01, 6.446364603648781e-08, 5.214984360114329e-03, 7.339551654195830e-06, -7.672634535594733e-05, -7.197087575651948e+04, 2.002801667929949e+01, 1.160049870311317e-08
12856, 8.068172241888001e-01, 1.163993499399600e+00, -2.217836916627300e-02, 1.085831080405428e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.402066732405082e+00, 1.000000000000000e-10, 1.360826692962033e+00, 1.236545176044053e+00, 0.000000000000000e+00, 6.946215994811887e-01, 6.472949124561333e-08, 5.240846753657589e-03, 1.048444617899275e-05, -1.291194740207062e-04, -7.389455337588799e+04, 2.005263306972487e+01, 1.160049870311317e-08
12857, 7.919031195084000e-01, 1.163323132668000e+00, -2.175638862046200e-02, 1.094910893532208e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.450006781638047e+00, 1.000000000000000e-10, 1.380002712655219e+00, 1.243571040824744e+00, 0.000000000000000e+00, 7.329736388675604e-01, 6.499999125311248e-08, 5.270071728188846e-03, 1.398035464714900e-05, -1.792319252998772e-04, -7.604108214805290e+04, 2.006976102591880e+01, 1.160049870311317e-08
13818, 1.124632421514900e+00, 1.160593936204500e+00, -8.808814795534200e-04, 8.938651512766068e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.679284514919606e+00, 1.000000000000000e-10, 1.071713805967842e+00, 1.182976877710347e+00, 0.000000000000000e+00, 1.163958254928077e-01, 6.264091471492640e-08, 5.415493985692467e-03, 1.617570561282811e-05, 7.280518101976218e-04, -7.254952817044256e+04, 1.894827542835026e+01, 1.160049870311317e-08
13819, 1.118357243426700e+00, 1.161855359685000e+00, -1.762749895881000e-03, 8.966417321645261e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.687732709989517e+00, 1.000000000000000e-10, 1.075093083995807e+00, 1.183032175347799e+00, 0.000000000000000e+00, 1.231543815487366e-01, 6.264309508312046e-08, 5.412830546660726e-03, 1.521183897958036e-05, 7.131225566404663e-04, -7.242073250707189e+04, 1.893882439777148e+01, 1.160049870311317e-08
13820, 1.111792817166300e+00, 1.163149200971400e+00, -2.668070238206100e-03, 8.995367527376030e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.696818389861084e+00, 1.000000000000000e-10, 1.078727355944433e+00, 1.183211049733066e+00, 0.000000000000000e+00, 1.304229254459903e-01, 6.265014769157365e-08, 5.405099249871441e-03, 1.450271351272049e-05, 7.006443137190182e-04, -7.219516092933339e+04, 1.896806220471871e+01, 1.160049870311317e-08
13821, 1.104827534568000e+00, 1.164499743512400e+00, -3.613817498454900e-03, 9.024504323192709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.705987344865089e+00, 1.000000000000000e-10, 1.082394937946035e+00, 1.183400727225747e+00, 0.000000000000000e+00, 1.377580894491936e-01, 6.265762565540948e-08, 5.391147337163347e-03, 1.378400034494754e-05, 6.872175198303583e-04, -7.188694775172634e+04, 1.900123057606467e+01, 1.160049870311317e-08
13822, 1.097367491655300e+00, 1.165916198271300e+00, -4.606832192541000e-03, 9.065162999504962e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.718843165048065e+00, 1.000000000000000e-10, 1.087537266019226e+00, 1.183689967556274e+00, 0.000000000000000e+00, 1.480427455955748e-01, 6.266902768485082e-08, 5.371673646436536e-03, 1.281380212953276e-05, 6.688406234436511e-04, -7.145876610346990e+04, 1.904489154136480e+01, 1.160049870311317e-08
13823, 1.089335531657700e+00, 1.167394617692400e+00, -5.644657983835800e-03, 9.118749452615122e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.735845188321981e+00, 1.000000000000000e-10, 1.094338075328792e+00, 1.184092590091812e+00, 0.000000000000000e+00, 1.616443642147076e-01, 6.268489697399420e-08, 5.344600876255774e-03, 1.157773569457809e-05, 6.444868950253021e-04, -7.088379187804811e+04, 1.911575895214052e+01, 1.160049870311317e-08
13824, 1.080673398222900e+00, 1.168926867418500e+00, -6.722141876676000e-03, 9.181752534889538e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.755955163726850e+00, 1.000000000000000e-10, 1.102382065490740e+00, 1.184611630476886e+00, 0.000000000000000e+00, 1.777323445386027e-01, 6.270535084071637e-08, 5.317872050373707e-03, 1.021676544665538e-05, 6.167824208206021e-04, -7.028604109563431e+04, 1.918652564630222e+01, 1.160049870311317e-08
13825, 1.071341376548100e+00, 1.170502779503100e+00, -7.832607238521000e-03, 9.249340935591845e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.777672044952645e+00, 1.000000000000000e-10, 1.111068817981058e+00, 1.185221737129535e+00, 0.000000000000000e+00, 1.951058495192388e-01, 6.272938759263316e-08, 5.294007865705740e-03, 8.852867965539788e-06, 5.877990128218663e-04, -6.972208652632318e+04, 1.926123551127344e+01, 1.160049870311317e-08
13826, 1.061317216773900e+00, 1.172111827131000e+00, -8.969557110425999e-03, 9.317011943024648e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.799579542358040e+00, 1.000000000000000e-10, 1.119831816943216e+00, 1.185893222559191e+00, 0.000000000000000e+00, 2.126318474435548e-01, 6.275583531845582e-08, 5.276872476583617e-03, 7.586333991794388e-06, 5.596749185768110e-04, -6.926102878189279e+04, 1.932433409165300e+01, 1.160049870311317e-08
13827, 1.050595416246900e+00, 1.173745875945000e+00, -1.012766875183260e-02, 9.380998856229908e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.820453437148301e+00, 1.000000000000000e-10, 1.128181374859320e+00, 1.186586162057194e+00, 0.000000000000000e+00, 2.293309632757640e-01, 6.278312014429738e-08, 5.263826452866364e-03, 6.467705518752837e-06, 5.334333634599556e-04, -6.888076953542745e+04, 1.939072150881831e+01, 1.160049870311317e-08
13828, 1.039186621405200e+00, 1.175397987816900e+00, -1.130295118392810e-02, 9.440290268627287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.839946406280987e+00, 1.000000000000000e-10, 1.135978562512395e+00, 1.187282931034499e+00, 0.000000000000000e+00, 2.449253385819125e-01, 6.281054766348292e-08, 5.255786732623639e-03, 5.468056962258130e-06, 5.094244420501056e-04, -6.859465144240003e+04, 1.945841256216955e+01, 1.160049870311317e-08
13829, 1.027115833434900e+00, 1.177063138584900e+00, -1.249255558734900e-02, 9.502160499147104e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.860417180626734e+00, 1.000000000000000e-10, 1.144166872250693e+00, 1.188054720189258e+00, 0.000000000000000e+00, 2.613019580585103e-01, 6.284091879956950e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
13830, 1.014419537320500e+00, 1.178734748989500e+00, -1.369252639166100e-02, 9.562695577329804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.880638058383970e+00, 1.000000000000000e-10, 1.152255223353588e+00, 1.188879371711346e+00, 0.000000000000000e+00, 2.774786602642991e-01, 6.287335916676439e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
13831, 1.001143548632700e+00, 1.180401694101000e+00, -1.489576768605900e-02, 9.612039761226528e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.897290554648730e+00, 1.000000000000000e-10, 1.158916221859492e+00, 1.189613598310315e+00, 0.000000000000000e+00, 2.908006572761063e-01, 6.290223282900295e-08, 5.259752178203584e-03, 5.987600255523390e-07, 4.412951955186766e-04, -6.820563387383804e+04, 1.959986379743486e+01, 1.160049870311317e-08
13832, 9.873397837101000e-01, 1.182045432369900e+00, -1.608972145850100e-02, 9.658879086084081e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.913196263777444e+00, 1.000000000000000e-10, 1.165278505510977e+00, 1.190343878375528e+00, 0.000000000000000e+00, 3.035252245790780e-01, 6.293094238139485e-08, 5.263069950032416e-03, -1.332634718771586e-06, 4.222022386737877e-04, -6.815293720559959e+04, 1.962327369126023e+01, 1.160049870311317e-08
13833, 9.730642260699000e-01, 1.183637373923100e+00, -1.725499922935500e-02, 9.712353980552098e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.931498508523123e+00, 1.000000000000000e-10, 1.172599403409249e+00, 1.191227204539560e+00, 0.000000000000000e+00, 3.181670203756206e-01, 6.296565677964275e-08, 5.266465269666730e-03, -2.946464056044071e-06, 4.000671818297159e-04, -6.810491732482615e+04, 1.964652399003871e+01, 1.160049870311317e-08
13834, 9.583747731957000e-01, 1.185139837547100e+00, -1.836534975321600e-02, 9.779958439779632e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.954892389266214e+00, 1.000000000000000e-10, 1.181956955706486e+00, 1.192433279354913e+00, 0.000000000000000e+00, 3.368821249700943e-01, 6.301303412447995e-08, 5.268671529370965e-03, -3.770518837063501e-06, 3.716181637812578e-04, -6.804311131504370e+04, 1.966638381382759e+01, 1.160049870311317e-08
13835, 9.433314757833000e-01, 1.186508084277300e+00, -1.938957657399300e-02, 9.866819729685165e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.985440010688291e+00, 1.000000000000000e-10, 1.194176004275316e+00, 1.194154675289176e+00, 0.000000000000000e+00, 3.613202221077558e-01, 6.308061259244140e-08, 5.267882147655474e-03, -3.207745161852126e-06, 3.345469013030675e-04, -6.796197013804631e+04, 1.969669442001612e+01, 1.160049870311317e-08
13836, 9.279971358552001e-01, 1.187696178920100e+00, -2.029468649963700e-02, 9.974126515861040e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.024033091743037e+00, 1.000000000000000e-10, 1.209613236697215e+00, 1.196578222703868e+00, 0.000000000000000e+00, 3.921946869515524e-01, 6.317567280868931e-08, 5.272043883538710e-03, -6.865439670395974e-07, 2.884816737701789e-04, -6.801143320341624e+04, 1.972674339067813e+01, 1.160049870311317e-08
13837, 9.124389814812000e-01, 1.188661535723100e+00, -2.105021277374700e-02, 1.009963330251864e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.070595285997269e+00, 1.000000000000000e-10, 1.228238114398907e+00, 1.199903723718772e+00, 0.000000000000000e+00, 4.294444423549381e-01, 6.330595280611753e-08, 5.275858252432999e-03, 4.151117962741299e-06, 2.337412274554812e-04, -6.819516049561540e+04, 1.977090425292370e+01, 1.160049870311317e-08
13838, 8.967309396135000e-01, 1.189373052732300e+00, -2.163253944340500e-02, 1.023714803029403e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.123655581679094e+00, 1.000000000000000e-10, 1.249462232671637e+00, 1.204241491869001e+00, 0.000000000000000e+00, 4.718926789003975e-01, 6.347561557070657e-08, 5.280168266491051e-03, 1.124062570348475e-05, 1.724363442234123e-04, -6.860805942709614e+04, 1.981311961737440e+01, 1.160049870311317e-08
13839, 8.809541145783000e-01, 1.189813623873000e+00, -2.202767900291400e-02, 1.037876220022151e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.180892165183733e+00, 1.000000000000000e-10, 1.272356866073493e+00, 1.209575030253267e+00, 0.000000000000000e+00, 5.176819457041087e-01, 6.368380279689311e-08, 5.292396759267934e-03, 2.008182193287769e-05, 1.076692478333879e-04, -6.941471508307473e+04, 1.986131014266500e+01, 1.160049870311317e-08
13840, 8.651981039276999e-01, 1.189982651030700e+00, -2.223294113325300e-02, 1.051661129623215e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.239568909145996e+00, 1.000000000000000e-10, 1.295827563658398e+00, 1.215740341441705e+00, 0.000000000000000e+00, 5.646233408739197e-01, 6.392387896140449e-08, 5.309117897414611e-03, 2.980560196838242e-05, 4.239961853760474e-05, -7.059883935841058e+04, 1.991146862739805e+01, 1.160049870311317e-08
13841, 8.495589648503999e-01, 1.189895087067900e+00, -2.225618984386800e-02, 1.064459319246330e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.297100503725202e+00, 1.000000000000000e-10, 1.318840201490081e+00, 1.222454054024730e+00, 0.000000000000000e+00, 6.106486165372845e-01, 6.418460913765805e-08, 5.326545318162017e-03, 3.939429130938938e-05, -2.069359287941080e-05, -7.208635393172032e+04, 1.995628509171055e+01, 1.160049870311317e-08
13842, 8.341368217137000e-01, 1.189576770531000e+00, -2.211322253493300e-02, 1.075967526366100e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.351753701347098e+00, 1.000000000000000e-10, 1.340701480538839e+00, 1.229425909634561e+00, 0.000000000000000e+00, 6.543711746348010e-01, 6.445459663018860e-08, 5.354735293297409e-03, 4.808538891439307e-05, -8.003625959062157e-05, -7.395666853308167e+04, 2.000903182312035e+01, 1.160049870311317e-08
13843, 8.190325166222999e-01, 1.189059162242700e+00, -2.182398632502300e-02, 1.086161454060879e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.402821539547260e+00, 1.000000000000000e-10, 1.361128615818904e+00, 1.236443326148531e+00, 0.000000000000000e+00, 6.952254451949303e-01, 6.472556422065293e-08, 5.383488107009124e-03, 5.530441029496968e-05, -1.352019111468871e-04, -7.601215692226219e+04, 2.004720812457088e+01, 1.160049870311317e-08
13844, 8.043442599771000e-01, 1.188374201517300e+00, -2.140910061341100e-02, 1.095272766640620e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.450883459125614e+00, 1.000000000000000e-10, 1.380353383650246e+00, 1.243476068730238e+00, 0.000000000000000e+00, 7.336749808576143e-01, 6.499633996504497e-08, 5.412823393704043e-03, 6.091676147700856e-05, -1.870019668382410e-04, -7.822793995351062e+04, 2.009507602700683e+01, 1.160049870311317e-08
14805, 1.130238070231800e+00, 1.180323939216000e+00, -8.698259550600000e-04, 9.134619242309576e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.742480362039507e+00, 1.000000000000000e-10, 1.096992144815803e+00, 1.184902197681671e+00, 0.000000000000000e+00, 1.669525031887286e-01, 6.271679927544071e-08, 6.059938183100012e-03, -3.002284433310294e-06, 7.488108891228180e-04, -8.009962203044943e+04, 2.021872163254952e+01, 1.160049870311317e-08
14806, 1.124052370072800e+00, 1.181606655572700e+00, -1.740584968740000e-03, 9.094540539308273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.729490103464304e+00, 1.000000000000000e-10, 1.091796041385721e+00, 1.184486700400535e+00, 0.000000000000000e+00, 1.565602963285659e-01, 6.270042812356333e-08, 6.028642207454530e-03, -1.114022082262791e-05, 7.571377639485825e-04, -7.991327900283778e+04, 2.010199458160166e+01, 1.160049870311317e-08
14807, 1.117581847788900e+00, 1.182922627095600e+00, -2.634457519158000e-03, 9.055841523393342e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.717161404637504e+00, 1.000000000000000e-10, 1.086864561855001e+00, 1.184175444866739e+00, 0.000000000000000e+00, 1.466973372671263e-01, 6.268816234169996e-08, 5.997090754056893e-03, -2.110479984734863e-05, 7.683824457151653e-04, -7.967912968007052e+04, 1.998187560887747e+01, 1.160049870311317e-08
14808, 1.110716091443400e+00, 1.184296137233400e+00, -3.568196673836100e-03, 9.017017200796986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.704847425453033e+00, 1.000000000000000e-10, 1.081938970181213e+00, 1.183884412086029e+00, 0.000000000000000e+00, 1.368461539195489e-01, 6.267669201762499e-08, 5.955512833213878e-03, -3.291878602199121e-05, 7.781366231316998e-04, -7.931263799485043e+04, 1.990320149751476e+01, 1.160049870311317e-08
14809, 1.103362871780400e+00, 1.185736636195200e+00, -4.548551796038100e-03, 8.989351878009620e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.696109835377273e+00, 1.000000000000000e-10, 1.078443934150909e+00, 1.183691769707483e+00, 0.000000000000000e+00, 1.298560818589411e-01, 6.266909872234718e-08, 5.910667989499106e-03, -4.615909999608828e-05, 7.823805502745821e-04, -7.884785847877305e+04, 1.983381261418412e+01, 1.160049870311317e-08
14810, 1.095445989012600e+00, 1.187240176425300e+00, -5.573089755978000e-03, 8.976290094828295e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.691977862273004e+00, 1.000000000000000e-10, 1.076791144909201e+00, 1.183597481647473e+00, 0.000000000000000e+00, 1.265505033755261e-01, 6.266538198677797e-08, 5.868599051254811e-03, -6.018059667825904e-05, 7.800824913428640e-04, -7.835121096699106e+04, 1.978562659085199e+01, 1.160049870311317e-08
14811, 1.086908024148000e+00, 1.188798503943600e+00, -6.636719044163100e-03, 8.976049932547088e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.691885619821826e+00, 1.000000000000000e-10, 1.076754247928730e+00, 1.183588592004265e+00, 0.000000000000000e+00, 1.264767094145829e-01, 6.266503155875643e-08, 5.822006001192390e-03, -7.444716129487303e-05, 7.712597460500922e-04, -7.773264656119738e+04, 1.973309558986901e+01, 1.160049870311317e-08
14812, 1.077709621252500e+00, 1.190401211557800e+00, -7.732839108217201e-03, 8.985027489031089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.694693599243589e+00, 1.000000000000000e-10, 1.077877439697436e+00, 1.183639387544510e+00, 0.000000000000000e+00, 1.287230929519944e-01, 6.266703389131015e-08, 5.778949258807725e-03, -8.858676871646014e-05, 7.585223880135158e-04, -7.711854145615530e+04, 1.965780559233791e+01, 1.160049870311317e-08
14813, 1.067828530466700e+00, 1.192037652829800e+00, -8.855030145966000e-03, 8.999034171834914e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.699085255101421e+00, 1.000000000000000e-10, 1.079634102040568e+00, 1.183723118711625e+00, 0.000000000000000e+00, 1.322364176382593e-01, 6.267033443389709e-08, 5.737935958529148e-03, -1.024020760581055e-04, 7.434736144095659e-04, -7.650947822141864e+04, 1.957456954356261e+01, 1.160049870311317e-08
